Companies,pca_clusters,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79
The Clorox Company,2,0.3695068781317893,-0.18506024460037487,-0.1747243617071729,-0.007403319082726595,0.08806816362810578,-0.22147657380246003,0.10858850775132381,0.10844586287326487,-0.003632526880132892,-0.2209343205508714,0.06255529966989576,0.07586099265672899,-0.18301913128263375,0.055396803077577224,-0.18312970823018626,0.08406575515782072,-0.05064021925174269,0.040274937030788334,0.08495773728145554,-0.024934794758617682,-0.02136934455956404,-0.008771646532713865,0.013231445045962872,0.0548654229331746,-0.02960407866212844,0.11276451588646029,0.07298234902837947,0.08935064899756158,0.09210012659604494,0.05528158377318789,0.0028641588485231345,-0.12359902811078906,-0.03651605515888022,0.04395542503878569,-0.08130570701235916,0.1981779223742485,-0.10906141127594692,-0.01765205117605343,-0.04105517728826074,0.0277352078055671,0.06294241767985384,-0.14940014414751965,-0.07415657713266786,-0.0049274987160124,-0.013618792697379289,0.04994247149379429,-0.06207139807639056,0.08642147710174002,0.05391801311491833,-0.02002656747591051,0.015629296054621888,-0.058564941362099526,0.0256399420131955,-0.05333771534785222,-0.09946318715766447,0.0786872430199702,0.033911760243638574,0.07336822744818572,-0.06510214178580931,-0.001943127365259761,-0.03771236353780857,0.03678137363692862,-0.00590513578682864,0.046304119722344377,0.09075276997183869,0.001424588793428445,0.1268045883525996,-0.05212693608491165,0.07104339490723623,-0.048576423884796306,-0.03743812691523079,0.0504586422069377,0.07888326942983993,-0.02203365376685685,-0.05027651750274453,0.08226622175310741,0.007843894671790946,-0.0027253017284523296,0.0525868574668882,0.07709209492201842
CME Group Inc.,1,0.5372154027822894,0.2322637629750559,-0.24571482832922312,0.06698850691922283,0.36738975466482554,0.06018317061754498,0.13884924988433406,-0.04255927557852453,0.06876831194391546,-0.021146087253741692,0.07802556266781563,0.005240278676196752,-0.02532870154732241,-0.20692337637907127,0.10439867478887693,-0.016533378814739375,-0.02143834361660232,-0.03588855722939787,0.0015763421024887953,0.008354232059938646,-0.06273420806526096,0.11258337490937209,0.15272314132895504,0.018709049933363087,0.03802778448207883,0.07415886478080831,-0.09015002830718052,-0.15321666653212052,0.06523213958883187,0.046448450143483304,0.051861479088822875,-0.06726140428079232,0.06868683333054972,-0.042849375096588135,-0.127608903953458,0.03984953533416103,-0.06884874589445103,-0.05983632374934899,0.033133651638545265,0.05184260664926631,-0.03415832170659423,0.006019297737013216,0.012885030160853825,0.03068501623055628,0.11364162146522164,-0.03787823103488281,0.06734739034932832,0.0819974731690097,-0.018999618319279273,-0.0801297325535607,-0.03700946672113293,-0.10014205225250199,0.027923878749992984,0.010184549293914588,0.04037538772073123,0.05606427165860043,0.004122104511061702,0.039564364837457185,-0.03715316703560928,-0.06544741858343511,0.04008560717811323,-0.0008603447626114258,0.049652080977806975,0.0417506639869555,0.029912299237541358,-0.05681598479594341,-0.0144931117828829,0.025800458040304307,0.021768585499900406,-0.0240074178417214,-0.04474664450728232,0.010862032407321786,0.041253571021507646,-0.01634128676261263,-0.0613107001671362,0.02770935119915115,-0.03193222348853905,0.0725437304023606,-0.04180531258932781,0.020411498102093903
CMS Energy,2,0.8049701210484446,-0.23384712233618468,-0.13526764446867037,0.09029558951685256,0.03917722129986737,-0.1555850757066886,-0.17888851486833643,-0.023574979134254954,0.10570564574045303,0.09389294462473204,-0.055968317815369525,-0.05236265400899897,0.006512862348164494,-0.009449865195830711,-0.010669810107756337,0.005023099996651493,0.07209258065725858,-0.03278748370654084,0.05603337234857692,-0.008726624079805201,4.768666998517824e-05,-0.0055795053589341136,0.050050597585131695,0.05717417234266502,-0.02126092500807047,0.021972299838221843,0.0637461298880455,-0.036579187000043194,-0.017601601596687114,-0.005690726738147396,-0.007739693027867929,0.06698469129386728,-0.02855225791092379,-0.005851150615448197,-0.04606307510257562,-0.021694614516553128,-0.014874358680359403,0.004824668968223494,-0.03309022480902413,-0.01255361869707306,-0.016510332868270198,-0.044010119823027834,-0.008051892130505814,-0.03393979557653369,0.009309695998095214,-0.029546649474780643,-0.0024989028852185615,-0.05076564787370434,-0.016149664893481828,0.018773924237085942,0.05982212091574861,-0.0006249948682444831,0.05012992231908848,-0.045956273022323295,0.008375808697477257,0.008326515532455519,-0.04523520433853729,-0.021051254918288048,-0.034861938058958465,0.008322250016570143,0.03435524817066172,0.019381398454776076,0.0023876485996857486,-0.0015133997744613188,-0.0651077492323059,0.02741679542444064,-0.02111113036461459,0.005455843226250596,-0.002283382987439592,-0.005435188521012481,0.009563063950460981,0.02822440117991174,-0.03222319707908634,0.024669069224019395,-0.003054919394497196,-0.016532294551698214,0.04032358344599351,0.03930627294291319,-0.0015584768911847849,0.0180199404446847
Coca-Cola Company,2,0.45915593311607844,-0.10352051324594932,-0.23411813221007904,0.03591984359441474,0.04540595698462502,-0.16187080989848363,0.05290243069021309,-0.017720641522947063,-0.09486442474958602,-0.14620123514077704,0.009368907624190266,-0.06570251984011939,-0.04723795496424992,-0.1226126208632066,-0.10034015284353286,-0.04946557764103871,-0.0846937329250017,0.04177713350267157,-0.09634604516392689,0.018051244744990327,0.2119311515327435,-0.1651647305725586,0.06065109976168081,0.02782529916053368,0.13861170219451108,0.029905787907822046,0.2012857526240976,-0.05512290331550576,0.011447788001480233,0.07729878776684874,0.03407332653268053,-0.024436945699246995,-0.025212645120473106,-0.029849356006681226,0.0803839036651455,0.01752182883079009,-0.10244409024541389,-0.0755383899271688,0.06992267919744374,-0.10560650040359279,0.03844586018480435,0.03983785554041288,0.024265087224921683,0.03913101468679434,0.00898016747722205,-0.010108330930215667,-0.016311885955601294,0.05764209133426398,-0.03378196316784229,-0.05815268803492539,0.0395565356634647,-0.010117905058042023,0.03670763824263349,0.0809050750871555,0.012669788078856629,0.0633559310780322,0.10785489365836094,-0.03161822379552307,-0.0010340770519067372,0.07842371043395231,-0.011203196071226329,-0.03548986996516418,-0.06240987554002787,-0.010387525598970502,0.08800911238640466,-0.03500011409080784,-0.010060953927542757,0.03178194309831339,0.03201234863601561,0.05167374900898313,0.03145193014625418,-0.017598527527113564,-0.009868849232463997,0.011403896302034238,0.002761059694183414,0.06427280549759665,0.09868358852267933,-0.046448871552815546,0.03906548377427532,-0.00365301660675089
Cognizant Technology Solutions,1,-0.04300471476600084,0.1471032970988369,0.1460558126018127,-0.04437000066073869,0.06785510868375688,-0.08457735104738483,-0.06684613419368621,-0.26600513206188553,-0.1796014154336609,0.05443802710610386,0.051241071887874405,-0.1056877549671357,0.018658348443088515,-0.07631292681166832,0.14521242574094234,0.08518807058732261,-0.1302772268891598,-0.13176506640162966,0.11812846597020826,-0.05638757852872109,0.10678180307484073,-0.044501274522366775,0.1521258889347301,-0.034994022120174446,-0.12252228373446829,-0.05000724120457991,0.19451619916434756,-0.051978943364441796,0.01847923345560616,0.020616476144908687,-0.030052816875444283,-0.03845814559629053,-0.06742116833261182,0.0686814898244369,-0.12370368660034257,-0.0003708178729814981,0.05697005358822716,-0.004335846316446956,0.07135324555027238,0.03482314340609184,0.17319766655353994,0.013182649801405237,-0.17054460202329144,0.06564926119948654,0.034907896477849205,0.02024626246829296,0.0027639404736585172,0.14930474153644363,0.08167541849478178,0.09267357594418893,-0.01410180330607831,-0.047300685327283966,-0.023430489060221292,-0.08100133718155843,-0.01677002891965292,0.09364980448654196,0.028811093623825685,-0.006507820446374801,-0.07672348638192891,0.001093380289955671,-0.041011875854626734,-0.05464712287550097,0.03837060212249657,0.027920493596471797,0.0476654363508397,-0.08529393786842365,-0.017248907743082333,-0.07663696899177223,0.12067320594087427,-0.12582234672788925,0.037609273414467015,0.04039548676062206,-0.10162423640705986,-0.06125682351553623,-0.01814161077246979,0.00879091525906627,0.023753648724844454,0.02657879086942259,-0.0530575862116685,0.029923961316107386
Colgate-Palmolive,2,0.44342033584810825,-0.01938165823222981,-0.23963794367662408,-0.01016562976932672,0.019333426620294157,-0.13617640073428686,0.06460376753494712,-0.006882511454129592,-0.18711218206884886,-0.23995097850223793,0.11593592223220422,0.03877380812643487,-0.18427230517863474,0.10138850431281339,-0.00886266154182046,0.051249181297572215,-0.11321080230202554,-0.05860304101548961,-0.02658800185509843,0.016539471831176312,0.1213392193480637,-0.05237696889886192,-0.042502609683303556,0.09330973165808137,0.02477547409126224,-0.018839968009491337,-0.03606753880854098,0.06475389229834103,-0.05568366337501332,0.048584155258198855,-0.09661890588447558,0.011245131081307204,-0.038454822625740986,0.010094342300816642,-0.04960074676245781,-0.01875108857332043,0.02523486294875205,-0.046070270894964974,-0.028918338663177598,0.019866329978513383,-0.032005311719658036,-0.033374562222704074,-0.017850283386690226,0.06719673998556239,0.05829017863852522,0.06281187305031374,-0.10924614947530614,-0.021655414160894126,-0.11238465594225024,0.01395159900809424,-0.08379144428348158,0.01868315858842027,0.0005723393501378789,0.05135266172318449,-0.08959420104171223,-0.04942513802311872,0.0332511873070699,-0.01944982394078644,0.09345350001714008,-0.0315742285377049,0.06382533453727014,0.038016210364086804,0.026947220879760023,-0.11252736725931979,-0.030874161283057564,0.0009258967182826861,0.020230444177657163,-0.07089893399936269,-0.022433201390209614,0.01681075828697557,-0.04059613025084234,-0.16009242833933282,0.003048896659779988,-0.01925922590998672,-0.01821521151488633,-0.03058000983268506,-0.05874326215272997,-0.004257154871362114,-0.006265112177069108,-0.0029201771816750885
Comcast Corp.,1,0.05212461806410665,0.00678301802346521,-0.15004507042413912,-0.03333742283114015,0.09712869657274419,-0.033281164654993804,0.05165577395546669,-0.1095567946001986,-0.1661096741030916,0.08990549137998091,0.04495692800926813,0.04879554913765636,0.16657475598420773,-0.194870547981571,0.02741805013276463,-0.03508331029735564,0.08223939076219994,-0.09678434747597574,0.0813202004964827,-0.12195804212821137,0.019216592698488584,-0.17477052435105958,0.1096944528077468,0.006094632270129642,-0.041636746177721104,-0.14930140830916297,-0.09185848898620746,0.2508063343408559,0.035947655723178734,0.05075324757686462,-0.009613762684432576,0.10637490037112968,-0.0358770419711342,0.17721256207863864,0.010061570387928214,-0.03341859273282167,-0.03897005421701519,-0.06197322258500403,-0.04294463957957837,0.09297120850500942,0.08730456768724686,-0.06877447136680075,0.07616056345334991,-0.04730063390660198,-0.04667571731479487,-0.02436921741751098,-0.09820274716597718,-0.02328201551861803,-0.06103895710511735,-0.02979724925353579,0.08652300422392716,0.05893529563812729,-0.13273769456903325,0.01135448402760831,0.048970553788075126,0.039203627731895764,0.0705442540969588,-0.03300340071313164,-0.1064082496358051,-0.02329983008800541,-0.10082251526526219,0.008597228229057109,-0.055928319727611676,0.06600257177386869,0.12226120684867427,-0.09165116103713407,-0.1201289375969337,-0.014753630340131,-0.04510015969836861,0.09174202309888617,0.021859640712953963,0.06306714274831283,0.06011210600030793,2.0575117773308682e-05,-0.024789828871030227,-0.04973509573185929,0.07061393863748155,-0.09026299328149898,0.05779038838172744,-0.08578219874491462
Comerica Inc.,0,-0.5529475236266606,-0.07241594386692807,-0.26446646886924613,0.22261507308065195,0.16414226476109256,0.254765684912381,-0.012702344084971385,-0.08323178860580636,0.14818194246692923,0.05725064814619904,-0.12450494553818856,0.11756560172423754,-0.09080187487441854,0.017344994663397215,0.012223414946001458,0.03049070281608062,-0.05479182411265605,-0.009857401050568275,0.06613137251487824,0.035075252959990956,0.08687850574721752,0.034006999993587354,0.042834855386038276,-0.010882289850746706,-0.03807688859844801,-0.05034853722709894,0.00995456847343128,0.08720725705220925,-0.017454036942640912,0.023795248571477343,-0.018999346764614036,0.00241368290164901,-0.013723430732964947,-0.0055260086707322855,0.02473493547511977,-0.02025863699160848,-0.003572757785430422,0.02196550226869712,0.022099262950381313,0.011721808078657803,-0.011326308983430455,-0.007529123208177511,0.015468067611939688,-0.03597866127523911,-0.011288548349563008,0.021722136179771253,-0.08461626717525741,-0.04265876510586033,0.024137138039499125,0.0017960688080345432,0.0011871971904932313,0.027655635397946243,-0.004602919863148917,-0.01927683865743582,0.0271040811711061,0.053028544894793514,0.007277289057364065,-0.06737535846472617,0.03411107998100192,0.012109511624114624,-0.0525632140747423,0.045948326024632356,0.008651128102343955,0.018023684005347075,-0.061930179733499346,-0.02509443889415321,-0.06462301715186744,-0.03748874787041632,-0.02719856185959015,-0.05386093041607776,0.006726190144909926,0.01476394194567642,-0.02721960274111492,-0.05364831177609176,0.013717345215775438,-0.025719485480057046,-0.053959285778741595,0.019716180308214832,0.0010457593942676164,-0.028398446112440804
Conagra Brands,1,0.16346791726314736,-0.21065628708382594,-0.0037454293929166955,-0.07255667731951984,0.10270587769175062,0.010569010923179757,0.09332554880829975,0.06191007213323058,0.023258469372060737,-0.11726880647319893,0.05214072902226209,0.07432453203750715,-0.08290895758823758,0.1939215234298428,0.030950097937839295,-0.05358772311887887,0.10580886762862753,0.013333321596165553,-0.015086337748465828,-0.0072798839127709925,-0.08649882225791128,-0.05016281356663384,-0.0037393476370845623,0.060973600708719405,-0.016113786099366968,-0.10587710394906942,0.14785893402046163,-0.02957100520537922,0.1817187753222959,-0.14325762422897298,0.15388860748003022,0.0937992979352998,0.029470774772214273,0.004108409379581519,0.2558009335631275,0.0730641614413778,-0.013711440480623671,-0.05376003332041267,0.054967711517877896,-0.018159752050898252,-0.04002668992938889,-0.10931908922356456,-0.05063901779657264,0.06797064005949194,-0.010397559442047736,-0.08868774774169812,0.05028406657449538,0.10125566927197933,0.042002128040722335,0.006120800039106556,-0.08423343411358408,0.015138812127065507,-0.18208967177685353,0.017342345257159497,-0.12075461223076887,-0.015991848563652135,-0.07591811059280888,0.12662272744024097,0.14899528666109518,0.05440042623086549,0.12091041525696826,0.06264336526623444,0.020098297666111212,0.11293435931187712,0.06131848811355544,-0.04814321908561101,0.10173988224959887,-0.1213670494788917,-0.015786640589872235,-0.022289413059431062,-0.04235777894471913,-0.12565081472037795,-0.0467615648029489,0.0277738281833351,0.15294466046244953,0.01145953123793342,0.0630317981022312,0.015515150834088184,0.03735577251182992,-0.102574687380279
Concho Resources,0,-0.35772978224806046,-0.10033894219763548,0.26325793610750386,-0.0895146136147113,0.36817671369604227,0.16613808186034293,-0.17633765376124608,0.14800230586213106,-0.10182154863628892,-0.1159422753848499,-0.05291750914968769,-0.07235886834693038,-0.022020756437302842,0.1001423209409946,-0.034493939889401394,0.04505007507737468,-0.04851268377713196,0.015533638636048076,-0.02216432782174135,-0.04744093621644951,-0.09133953075834858,-0.07228542391564005,0.02540390297834661,0.08059581880368351,0.13069307655437243,-0.004128104469391034,0.02483043577177986,-0.08240117996229016,-0.0936390630852731,0.05356047127777071,-0.05819694962188151,-0.03758498431260682,0.008661198717095439,-0.0291933050363054,0.0060176451564792075,-0.005415895397961171,0.015750501943127878,0.027340205988001236,0.005693053158012724,0.07617935296911789,0.019641905293440336,0.061234774228900564,-0.09092338980996224,-0.028600113707522835,-0.0098188811638681,-0.04460224066882647,-0.07352870583628184,0.007271033782863877,0.033193421698435935,-0.15255624077616617,0.011245628681789991,0.03863697321706446,-0.0039780182128707885,-0.085061387427783,-0.037951058279897115,0.06448787382307758,0.07650743784557003,0.063065268424924,-0.028566546735912034,0.0930099994254995,0.01564892266976315,0.12048653809343975,0.06831892951414675,0.016808047938646542,-0.09673256304894463,0.10835318929063104,0.011810890067968814,0.05247154717089035,0.013102618173826405,0.12440319069399898,-0.03995866441346814,-0.0024264870735083185,-0.056125720672393915,-0.003552714814033409,0.02463660713072608,-0.05244852853916205,0.05597092546273339,0.02193356421071849,-0.045375312192699885,0.07119392507197814
ConocoPhillips,0,-0.3054230921611668,-0.10604465059012723,0.29064486460311667,0.050524425150254605,0.4079005239174425,-0.00454628735800135,-0.2636877098122929,0.1051317550238874,-0.07563823633483976,-0.006085449753829388,0.002258472331323788,-0.12588378310833662,-0.0613413671965191,0.1260008548188246,0.009521777951858603,0.12180776850324927,-0.07139109065949734,-0.037880411862764266,-0.02283855434851118,-0.03305466024334706,-0.04786086125959806,-0.12937920828323848,0.006619362459376019,-0.05476150985522842,0.09502956582128565,-0.08944387208301663,0.013170113899043512,0.02275875850502109,0.006898792372827509,-0.016862065960614105,-0.009996705403431684,0.04912438745214508,0.03787426682940024,-0.009091730553493617,0.0203136263323407,-0.021772471767861654,-0.15790013069995984,-0.05491248378574331,-0.032901283621698564,0.013900754109139442,0.009591739752504541,-0.09758275836094958,0.07015683573658343,0.04961194373570465,0.05110798237884004,0.012139097754726606,-0.05208375987595326,0.011614740365399598,-0.019551499959055696,0.04192335183759479,0.027490436010246477,-0.017332701741674866,-0.08361590481349669,0.04555471702442075,0.09374768737280649,-0.027176906866967835,0.021930063425761356,0.05888183138722626,-0.02973797905318693,-0.024374147242269845,-0.013078735473843837,-0.0950793717334982,0.025213879885769088,-0.032439413515388316,0.013255613960961308,0.0036084762837601076,0.08446626219900236,0.06558033959751146,-0.03442772715179808,-0.032268402151515996,0.011489416940280314,0.04644623181223995,-0.018033282029472356,0.050594510618907775,0.01627386073667668,-0.030032501540328216,-0.0285010210422481,-0.000502961713660819,0.01426612058340443,0.08489523452628271
Consolidated Edison,2,0.6293196795484921,-0.31448057639637506,-0.09392317361371733,0.07440077279185281,-0.0031076635487743377,-0.19181169274703472,-0.3046839828015967,-0.08008382699687863,0.03231795860268848,0.0786533595091993,-0.06823524901296932,-0.06350503515586477,0.009945113294592066,-0.022694698066480813,-0.03602095735033641,-0.008505709825609921,0.043479426603729276,-0.010244681523851806,-0.00550112890158792,0.001735712006265404,0.02783577005881874,-0.01710848676803046,0.02869222261905299,0.058360874351972375,-0.07619980341865927,0.03417599453619024,-0.003274414806409699,-0.04807992526440071,-0.05959322935848987,0.029494299825517146,0.027323377449810643,0.031760762346221244,-0.03319014977064742,-0.03085147856199726,-0.001932315725821984,0.041838008138897424,-0.07970531865788982,-0.013229862794917998,0.04654686163489644,0.08046913900467759,-0.05230309312210136,-0.00037894080293030463,0.045916261845475904,0.03585490913851125,0.03593968670235044,-0.009884132873900784,0.0339029313608002,-0.013444847852004333,0.13502936901085627,0.04448955958250511,0.0718018860536194,0.017367014897031966,-0.058694172940557836,-0.034071362823131425,0.010421023842566938,0.06293601820990025,-0.010586150782907132,-0.011317158264344332,0.021433701954343617,0.09554629076280848,0.07319909552730616,-0.04134615556616534,0.07548618462495903,0.07190795778306243,-0.03530515150468353,-0.014697233620862282,0.017991417834268858,0.025340112654368613,-0.018620642234507163,0.01989086260802338,0.056509146208585714,0.02925755965645203,-0.015210883703437848,0.09281750179369572,0.026288925889586527,0.02445879144505747,-0.04738619795043643,0.007067689922757713,-0.0468209945349096,0.04015730040920167
Constellation Brands,1,0.10258469745178533,-0.2099573089611868,0.04358965197131683,-0.17460658076750277,0.16568118373549573,0.05338341827448985,0.10055033337356005,-0.05206234649367603,0.022445440414218077,-0.049683578583629255,0.12718718890527902,-0.029601457274478,-0.01074852425614432,0.04739600358985842,-0.10431855801440094,0.03449353978222357,0.20743449656619822,-0.06616578543603302,0.046154413118669954,-0.09408136315244833,0.1517066886803392,-0.050226712575217616,-0.09535037870579134,0.0027541421303245556,0.11161526284336862,0.02406780474687774,0.06323191045219814,-0.14797672844048443,0.1271782252931565,0.03552185223571504,0.0616198430848799,-0.16457835700717763,0.05419288825821892,-0.01925321616977234,0.09423674321651374,-0.1072504879218052,0.17943542942842702,-0.09110200733078117,-0.033567943063812965,-0.07355770967869735,-0.02412458229697527,-0.011089054526119009,-0.06280377482011702,-0.027979189023790034,0.03386713902588971,-0.12273176282696706,0.01714356979433921,-0.004532933438466153,0.04670514307200908,-0.17420926689833513,0.07764540663472301,0.21053171894581268,-0.01112360312416391,0.06972779368187847,-0.033089644939992675,0.09965673442925284,0.017115003019513516,-0.05224813054864928,0.07772955473365364,-0.08809196315022327,-0.09940763668654304,0.1179746441124756,0.05020258472912605,-0.022178925311040504,-0.09038347745233166,-0.12628506834141692,-0.08478058773577987,0.031231089608327094,-0.05086933980665741,-0.0026109510368280014,0.0038030890182343836,0.035212170284556296,-0.02142941642172679,-0.0993467577042157,0.011981364000933512,0.08691018276918566,-0.02168155580708458,0.08465651547328672,0.04128349592998926,0.15364021743245698
The Cooper Companies,3,0.19449434606009047,0.2005380758444548,0.21347190313451714,0.25505405531202596,-0.0626923135867609,-0.012135558950202905,0.014861662415587437,0.06494356203254245,0.017256485530133495,-0.04451395173816688,-0.16139495141906943,0.15425257043558768,-0.0730520461491624,-0.0027684542664206677,0.11251875285467396,0.06948274022736069,0.007414458496559204,-0.032578639191295056,0.027445092766011956,-0.05575386383289432,-0.029342839317178758,0.01251753816399706,-0.07782663804684548,0.005146952826052984,-0.05059275113638933,0.0016021862554546945,0.034337670274708625,-0.029320340781848094,-0.012944404439037575,-0.022171828605404,-0.06859119338763413,0.09061059120833556,0.05344145701354538,-0.04115067384249929,-0.023670613480843233,-0.010921291352715152,-0.043971459864513035,-0.0025406864113453652,0.03149023408480519,0.05680011865126758,-0.035501202860216775,0.06697045040620477,-0.08542356803704179,-0.07080218647841856,-0.016956315422043036,-0.015334444607606046,0.013043369674565607,-0.09292506033753255,-0.07464328105777308,0.04561706783761375,0.014757243832242379,-0.07589682177635201,-0.22818406405130345,0.09810145182697816,-0.049162179727088445,0.06280970174355333,-0.040096729287577244,0.004608346219092684,-0.09996303439516133,0.025268437560999647,0.06501739139903769,-0.022228292104593206,-0.029615563325589123,0.007408520490750429,-0.00020466196751771424,0.08165789649855996,-0.07644828005057605,0.04477314829755437,-0.14136000531600623,0.10840824648759924,0.02046888984196395,-0.06241966916758286,-0.10922358531529844,0.00931060579301086,0.05449281055974658,-0.028122750642956548,-0.00811575859699021,-0.09832563093373538,0.031121745456051553,0.04362332965794965
Copart Inc,1,0.10614757485357666,0.16486645234615083,-0.04559416754897695,-0.13632342792586638,-0.1248681013004569,0.022601211911342466,-0.03865653677298534,0.05207698057154495,0.030903829152375883,0.04914380332200575,-0.12855299992655173,0.014165005973754571,0.036144259264463484,0.0562277639133109,0.08948751342601954,0.12403065646157976,0.2184459516959471,0.06922885601028551,0.07569590274462806,0.1656104249067199,-0.07745739256234599,0.07233280774878924,0.08519464094811513,-0.03871361486863141,-0.07988849930518975,-0.03006758828880716,-0.04179502497590003,0.01694399309809927,-0.08241054289473822,0.029839586488655787,-0.18817706730052938,0.04485959035671633,0.0101801130609165,-0.012354601791229372,-0.04255611487095283,0.003416923973836688,-0.1012044499789799,-0.015000927840179371,0.03521411037953653,0.023229606927395174,-0.0017334112191659395,0.03705202282785932,0.020864851552208637,0.0729043718072755,0.002511235510592003,0.024392720669857867,0.13952537875490856,0.09236281587591486,0.049476498529124155,0.07421820481650322,-0.0018568744612709892,-0.05951429961561286,-0.1476823873119065,-0.005298109643747672,-0.008167329250687035,0.07671161588048911,-0.007650063583527867,0.076915052456263,0.13411487987279858,0.08283067010521906,0.2185359309685591,-0.0712840664615356,0.04188214431071583,0.01970483729125125,0.18077476100417672,0.07234460003601935,-0.04946474553442781,0.03589998826951954,-0.03737175975702139,0.0056066978477503976,0.20138117751050696,0.055732382175077026,0.02237219807366567,0.09594145651764886,-0.07745635886708784,-0.047739659869047296,0.060111750174077355,0.026129551719607423,-0.020652948706964245,-0.09333843703430865
Corning Inc.,0,-0.2571013777253837,0.0022279131369027346,-0.046546688139068274,-0.04385613810704949,-0.23025170692701313,-0.11104090515957946,-0.02525881531308708,-0.10237468132612387,-0.0773611674456816,0.048627058923225906,0.024180712680069244,-0.03565221051207856,0.007987936484894105,-0.191549980067312,-0.015104732435250292,0.012451866708853194,-0.12713958773652953,-0.041150858423210306,-0.08820705046057142,-0.021072952698618745,-0.0412743674451997,0.0071596770864358695,0.1292806133384551,0.06772573721496845,-0.10654221915045914,0.11119159233354535,0.05633488345203307,0.021735619933932953,0.029508088276984215,-0.09157339069345632,0.07564420132565976,0.07954435318444505,-0.09118113984521599,-0.01111284696795324,0.059023152257398084,-0.007623609099067369,-0.07206969874336656,-0.10101933753732893,0.13723958239248588,0.05336977268345811,0.08258494648325182,-0.04613022712894257,0.001257650623510964,0.06152392364912585,0.014333433184890434,0.020804678112283377,-0.1381053154730961,-0.02190159777249533,0.047790404909369234,0.10494262270616576,-0.05656608734755346,0.026231106526028322,-0.09456032105159981,0.007050175927770269,-0.008811264795398932,-0.08031313763598823,0.04230389753467861,0.06653536043967978,-0.05374520884615875,0.038780242730251754,-0.05003008973767637,-0.006147313911783189,-0.03770579757302483,0.04395592457421879,0.020516015669313086,0.11629957413490581,-0.05470285653993616,-0.01710552981088611,0.04313721525596425,-0.07124035892123008,-0.06669470996010352,-0.12616297754595573,0.01522279465151974,0.09106509035262027,-0.02952749117981619,0.019187309654973735,-0.10023504977252455,-0.0019381287047106454,-0.09547196889149061,0.06643759647673435
Corteva,3,0.08162771894072879,-0.17717251450365368,0.06697675304341506,-0.020700304713268516,0.2890834323865014,0.03739236295706532,0.08792491842630683,0.0355808437340993,0.22333737335259002,0.08062116486777869,-0.16174258764279023,0.016009455911432983,-0.15527078847976666,-0.2265631548259674,-0.0822874080124421,-0.049048223387076935,-0.17401448350903478,0.17592799399327486,-0.1505963360747448,-0.08794203915828147,0.12402952215619863,-0.14445806304492176,0.13280008863219642,0.04208443891810247,-0.03653278336608947,-0.1427475768106394,-0.06824408049712917,-0.047882677463949114,0.06291816922601062,-0.05317033833242391,0.16907683306574295,0.11794974947985734,-0.08862155633956045,-0.14524657238393165,-0.03284198852264378,0.23620074127654989,-0.05262831652016592,-0.016139616875388,-0.06462265829703066,-0.08666506199848656,0.16020622852522332,-0.06330741949708887,0.10911373835028071,0.07219315335109552,-0.017152205566416768,0.06683520559928642,0.19673619276592272,0.12105980984777033,-0.13941168841347348,0.2190875087829265,-0.07848301702891687,-0.08750260347141924,0.048861838768776346,0.0767452018764977,-0.13615885097833796,0.031253651865369866,0.056098926047666565,0.0029115161998204643,-0.0652726857027161,0.07773925186241959,0.02930544260747448,-0.13812272075313317,0.14278853452299098,-0.10582744582461268,-0.03390098670932122,-0.1527418504751372,0.019702388313890443,0.07636219960221556,-0.02629651614714941,-0.1649627743394071,0.14136646720164855,0.06427101139703684,0.012783751788826013,-0.02212408132286595,-0.04271422676178738,-0.0831847475957546,-0.08320732363887114,0.022925984335235388,0.08815717719850497,0.019470671367379823
