Companies,pca_clusters,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79
Baker Hughes Co,1,-0.37169857184748506,0.04170346546447573,-0.15828587968255747,0.02552583975272983,0.129129780810819,0.11894964990631808,-0.03990877372621835,-0.10738331974127549,-0.038067495710733625,0.1931328073941223,-0.13504186984843053,0.20417214699829672,-0.02703504161997257,-0.02409924613218792,-0.0175884655967753,0.030034036729112434,-0.021115212622001944,-0.026401057017826524,0.0026880673105038728,0.0670068919794388,0.08967289190170703,-0.014680557683888562,0.07096245293753821,-0.0749478118921458,-0.06804097679369464,-0.007396311270079287,0.003994223286891832,-0.014184756049712272,0.01009938498367052,0.008353681227782166,-0.07684029941554055,0.027404726136779665,-0.021424769848026277,0.09365835348879961,0.0028823954818769392,-0.016896583775605302,-0.04918674287874742,0.09177214930219293,0.04118661774243936,0.03291951065797198,0.14631982059710527,0.0014696702516003163,-0.014594528056977262,-0.04939199339158512,-0.08924211314895297,0.01665074821693215,-0.0671846670901365,-0.11910923853915152,0.040230789558190656,-0.030757110558512588,-0.019953192857435378,-0.013658394015612281,-0.07292246269242779,-0.12782189028305876,-0.00020859946408044195,-0.05778710640194235,0.014752738747677845,-0.02823676997012116,-0.07346633123222054,-0.07353526539354961,0.01180128698094213,-0.05624372388895242,-0.044761422780663085,-0.13032850756399317,-0.09367954583648803,-0.054572905141504924,0.06127503019228436,0.07267187452395765,-0.025875468073640207,-0.01423521539395312,-0.028190173292914143,0.039333663118488404,-0.040857828670085625,0.06726036200653923,-0.05096983945288229,-0.0272856947411706,0.09640545936287201,0.033685761105175946,0.01101940039275592,-0.0536596516825061
Ball Corp,0,0.3903275228919779,0.17383156591785617,0.04531048961289854,-0.1796197569528333,0.051873974104828045,-0.09715726060539066,-0.07301565092369314,-0.12136009916422938,-0.0810981521564814,-0.052398304221216774,-0.08634953170017347,-0.01762862890742765,0.07232593409507113,0.06601655789518189,0.027886422494475857,-0.053577342958507725,0.006560548515500378,-0.03956611611103142,-0.09975369074998243,0.025998886912258122,-0.07561278238129317,0.04377374652442041,0.07662815027145324,0.011897969215868238,0.05676497389555966,-0.16663199499989634,-0.0323396808705685,-0.04214441956772224,0.04581403860416146,0.08264288666201343,-0.052098880515842265,0.017463498475950266,-0.022731859619310364,0.015092461135143218,0.0662916518981305,-0.09198416870656816,0.011482547574989474,0.05537745569852789,-0.0352628106205247,0.06960407103633927,-0.04356397530103397,0.04823192689591665,0.048674980323498755,0.004597436565655313,-0.10134210922081728,-5.733114278702356e-05,-0.09008567671412095,-0.02500832056312048,-0.021487535838290914,-0.08762668755372716,0.10121988663720156,0.041981626745939714,-0.0722208915598861,0.07944802544021369,0.08751494729372244,-0.043009847440288594,0.048167360310323724,0.010415428366348681,-0.030016257452532547,0.05570720764015424,-0.07581387820558105,0.0023884179309341634,-0.04651492816606195,0.009024411688440027,0.09931063848036718,-0.035877932406815596,-0.1009994570098892,0.03202771195061065,-0.01608784446284993,-0.004224611548671489,-0.031244817136637237,-0.017290764735040723,-0.12288399650211312,-0.04189872683588115,0.048520076042386444,-0.02265462120239694,-0.010394884962273868,-0.0444677520412539,0.021935551029139626,0.15050731177373386
Bank of America Corp,1,-0.28639445892590065,0.20860626992284698,-0.24396250325615992,-0.011211056743883676,-0.19068345752591026,0.20083753027098963,0.09843370042741133,-0.17709924229642487,-0.0493749731613259,-0.13385963667213102,0.06685819830132762,0.1439126655195264,0.16692711634312868,0.0032286562818599,0.04765859091631974,0.0792178843598361,-0.005394421796767184,-0.05995788914793243,-0.05762220690795113,0.025384526247528245,0.005357893031735081,-0.05217251596612992,-0.050480007439830145,0.0185424201114953,0.02765120262734567,-0.00017186040293250848,-0.043948012843254114,0.0108490729648986,-0.02871362215968534,0.012815166228596856,-0.06303048467341597,0.007171619750608413,-0.02994919295740751,-0.0190557309281445,0.018415160591975517,0.0036999312529847096,0.06757438397622732,-0.05244823213155907,-0.026163827993177277,-0.01705934208812292,-0.019391967887694064,0.06447806725503719,0.032761462671309194,-0.05667708596157405,0.028278559205482494,-0.00033986951177185696,-0.012959664505425503,0.012068914672948305,0.023655520616399854,-0.014929218957910322,-0.03551772806721024,-0.04447439977010241,0.0015907335555877511,0.007989053850159203,-0.04253118188104789,-0.023931567653342076,-0.0320279362604292,-0.0026748493040739847,0.0010020572678444725,0.028509447265558,-0.016908451812074572,0.005729874902288727,-0.027183842417376314,0.006470402064353055,0.007282850139783265,0.01938562492368503,0.05953165361129511,0.03418060382021646,0.02293649149194771,0.0006404377258709326,0.008490313238521374,-0.005671801157891285,-0.008950803163515273,-0.011785270431142714,0.012206687077622564,0.026836110594915683,-0.02487015458130821,0.0067146488327776465,0.0078800432778288,-0.0009749874685966072
The Bank of New York Mellon,1,-0.28176393937382455,0.1416338046327995,-0.18333840676565985,-0.06067166149425819,-0.09627541258764662,0.1566898966084144,0.10819142003821106,-0.16530462017031322,-0.1131269955618733,-0.15841154788759407,0.05690157186407401,0.16754464874810818,0.012342558814424778,-0.010793438026601564,0.08729351880293953,-0.0684450236484732,-0.018938825113924106,0.011059108267987193,0.11832505394597619,0.20319431831058438,-0.04948407069875303,0.029596747715468642,-0.08570725209748518,-0.09931199060374148,0.016719498469566732,-0.03444971713814634,-0.017146485840274808,-0.013696983442732125,0.04298635191020002,-0.03534621731609609,-0.004755654159378438,-0.01021489720513347,-0.04415825407555332,-0.10589425400446478,-0.012632246123093795,-0.014335400960734563,-0.028574368652248147,0.04714230849354191,-0.020610633635338285,-0.021592898529653824,-0.04003652143100126,0.007490581699650748,0.014742220246953916,-0.05202568897167249,-0.022783833142957767,-0.07641337868922632,0.05441936620748177,0.03604944643620625,-0.07048411552260332,-0.023117111742485607,-0.041788262369553936,0.028842304029889857,-0.020998181409411714,0.07201437503951014,0.06080901610598919,-0.015068623549245388,-0.009671213215416318,0.004139355906639888,0.0892691371773795,-0.032428887043888174,-0.0407988065320515,-0.039885255033190924,-0.03473791143246367,0.0012615357103810064,-0.024352222637430004,0.04802987822270606,0.016830648782951808,-0.03249590049777922,0.0600340207610151,-0.01115310397849033,0.0012637581001819227,0.04588112362738211,-0.00334774662312674,-0.033564956119247376,0.06400198258976024,0.09221622038220793,-0.047369565772584936,-0.013340240829541522,-0.0725490750955657,0.008686138520299534
Baxter International Inc.,0,0.40597241756929003,0.2488341501721603,-0.17103056339424869,0.0825662584517357,-0.12134291962130721,0.03965478517715776,-0.18663560601154838,0.01726254980979536,-0.19529848906965838,-0.0528731353572093,0.19391726268117426,-0.16787385225168697,0.0014937119629509464,0.13756313668230655,-0.0886123999788028,0.02816550617994895,-0.09797820246672245,-0.01035208762891694,0.02911036900125198,-0.05604665843737619,0.042475576524048195,0.020300479814522234,0.0407316771492134,-0.07095072703654269,-0.01025230992649376,-0.004964689156654869,0.03343389414801797,0.13129230300930322,-0.06315639946304769,-0.0563085572954266,0.003720261550124002,-0.026790618688448956,0.011748307999858439,-0.07213080266627593,-0.08668540768037405,0.13580523022080798,0.06095685325310359,-0.01308634932071174,0.03500644391277793,0.054117443508680835,-0.0010636447601820476,-0.10685425645816722,-0.005874505100155955,0.08281005305581873,-0.01647018970907889,0.06042659541899481,-0.051166840569364484,0.07072653773874836,0.0700111455998345,0.009145442329428355,-0.015152849674278818,0.047516407036988645,-0.03557859912743614,-0.06777938724581832,0.018699794895765235,0.028678958217048953,-0.03347940402525218,0.01391247704503975,0.04772903210712509,-0.05631051168117078,0.08089287166279081,0.07802464954699184,0.04775582266962037,-0.0012563981021658747,0.011644112792652168,-0.020791822076612995,0.05710999852381959,-0.0013970835558049198,0.016102730378832645,0.023816530197054632,-0.026202530228795304,-0.0495389443992424,0.027265633294222325,0.06040092414123228,-0.0691203503444838,0.052521897403705574,0.017172859891709268,-0.010858234535401478,-0.010229248587004334,0.04509372010427838
Becton Dickinson,0,0.4517539449977591,0.1438579211706401,-0.1251938842732975,0.17331939924203163,0.27107857010478525,0.17120712758152315,0.032233504115771854,0.10439742713885186,-0.047613138554815505,-0.005740996822041461,0.3037682415598277,-0.11190308621152883,-0.054174709272976046,0.07890823628728082,0.02510897455278691,0.03363200543440317,0.0553738497834581,0.08276651394057984,-0.018220677550591976,0.012059608948111885,-0.01956769180157904,0.09351986529756298,-0.08217513565008827,-0.0027072528774614176,-0.10614503185037555,0.024117430530462988,0.10249391578508146,0.13064914107754194,0.052636599311750826,0.12340178532822249,-0.11813530978062327,-0.007858329781971292,0.03235773510089076,-0.04596344384951429,-0.022671923072962143,0.03389772222913774,0.04215355641880314,-0.03049465239663226,0.014473296320700197,-0.012031729103641692,-0.14587979949922933,0.009457534151657256,0.05497154305725656,0.020623228404401485,-0.08066915653806846,-0.0007368269653613663,0.038611489899588285,-0.0545710532289237,-0.005436979945924106,0.07349107636023701,-0.06989381788739944,-0.017341265778002924,-0.05904178517407792,-0.1489129545927845,0.09697434003932658,0.025026814278293046,-0.07497433463573185,-0.006819909812838001,0.06136540293451626,0.050754342174001564,-0.0037811762803664425,0.09190475781119288,0.002255878479693255,-0.021042690050916257,0.12356233727861671,0.041424097404463296,-0.06963702774862476,-0.0018442548642950759,-0.0361339922758886,-0.020100149968252823,0.04334695219634186,-0.0649149642703008,-0.07400370937744681,-0.014714643124088744,-0.05685359915168284,0.08790554336640241,-0.08883194875932933,0.0718292054434689,-0.028712210924716916,0.028637804900980442
Best Buy Co. Inc.,2,0.05403469458250088,-0.1898646607119602,-0.012098287815666794,-0.2306410286258354,0.16503152033552124,-0.08742887469392796,-0.04985945005978396,-0.17474702276041834,0.05401427514376686,0.10906201552633424,-0.120877914290817,0.07531290910588495,-0.011954434773455865,-0.03885295440893232,-0.026337356060239573,0.07383782106126417,0.12153993173642551,0.14693740412816125,-0.09481268254153366,-0.0894652067095713,-0.054556128553244515,-0.06957547261102076,-0.16765540492394573,-0.04493597261233095,0.03659762640099148,0.03921883430984112,0.056595528134875096,0.010724787563845876,-0.02092746035789743,0.03317154692546459,0.035920687878290454,-0.0495042238736039,-0.006510358589317133,0.13019196191407678,-0.09910327181359478,-0.049083758336511546,0.0388402082471407,-0.05577055178762582,0.1655428443291675,0.04987181120153164,0.0922992927102792,0.07891132919475721,-0.0011783091469768974,0.042090771206398085,0.0007493672134443334,0.12843101774270296,-0.018518032425803282,-0.040243602116719325,0.06107118482956912,-0.06581681850299075,-0.04079690105286152,-0.015910104188684264,-0.013352458998350674,0.023720527364269346,0.09672692064854355,-0.043541799570549114,-0.04739479627732651,0.039745726669241296,0.12462203841179302,-0.05378616926339951,0.007722700125996108,-0.020954376839814826,-0.025342222625939635,0.03929846851438946,0.03609358315292709,0.0022398849460558722,0.06804126551141958,0.031118007904809526,0.00302536851710684,-0.0561478842734096,0.01455621062964161,0.0383156491294598,0.019341780198964608,0.025246475028275137,-0.01030416086439292,0.05506987744483263,-0.013808604572531039,0.007201925491239527,-0.022089255388867354,0.01069271806204504
Bio-Rad Laboratories,3,0.5382461410285673,-0.23209630950450785,-0.12096306645430797,-0.05364096159711125,0.18692471210206751,0.08706374081801023,-0.14387480593816473,-0.05476132527280698,-0.05426249876474264,-0.0029626514323282532,0.11100439175900632,-0.027609263684281397,0.03143543397982804,0.06437556886825671,-0.006051591992754016,0.12346189350373318,0.13322165630334695,-0.2215532653194962,0.07974111865875888,-0.025695429849906113,0.030496594396213265,0.02245077575581483,-0.03954323375950001,-0.10788902554717787,-0.03626260942067714,0.00010660049353669998,-0.018966451220223876,-0.1823055087079184,0.07247644153885387,0.04713292437700586,-0.015814655806907073,-0.029646396496385927,0.005121378424566822,0.05046904182186282,-0.021575103831839137,0.025375705032441725,-0.0513791630906262,0.028262590853336537,0.06556533537497915,-0.012995176211650403,-0.013362306574844203,-0.05216353163831099,-0.007793533916407801,-0.01382833102374102,-0.02351428215019168,0.00907767531903345,0.04080539919627591,-0.06824816449616523,-0.006985196477226636,-0.02790200809454482,-0.10212062367356946,-0.08664702870704459,-0.01675075129070422,0.03108248216159611,-0.007964754994593239,0.015570625637556536,-0.037013560047176125,-0.07365402440504984,0.04752064317051887,-0.04078367061474417,-0.05041445434360473,-0.036040602730552894,-0.03529475463346999,-0.004807819845293146,0.03898886855540583,0.0071415442014426235,0.010966088074380669,-0.0017207289608541568,-0.1020209105411708,-0.03842836345592644,0.1339732947458051,-0.09782291874263739,-0.1120517921842929,-0.003108739995744137,-0.010423299044343873,-0.03915595412336131,-0.04173001220720394,-0.0441140892974017,0.006316153973338122,-0.04971333857358119
Biogen Inc.,3,0.32344535988480644,-0.0707818095224167,-0.030332040699303748,0.25449808591302625,0.04410851430679378,0.13690253237142283,-0.008060126543305207,-0.0030118279720352885,-0.0960853349571658,0.01143603688808745,0.21493868431924756,0.13237238964277298,-0.14228724074265447,-0.05818046857591453,-0.04668671822387865,-0.07427708791973169,0.1581988689266538,0.04283776650780597,0.2792490544721987,-0.007999145052738705,0.034627981313534444,-0.09532756039757558,-0.03918977739418924,0.36286493221372823,0.1672039305990352,0.011915943916348724,0.015397495689975033,-0.22682661027302833,-0.10930780542329031,0.0645448730361769,-0.014154000770765342,0.02093310428186465,0.10840416975426888,-0.025741893987366503,0.1887566859028344,-0.034034249079957925,0.12262757383776982,-0.006368580451270012,0.018853594414582262,0.06996087877316383,0.1144405602808048,-0.030546056156420563,0.004845226829435731,-0.10145241898476222,0.052408764072768406,0.018346177946650288,0.08058710122873902,0.017532651569652176,-0.029368422533601283,-0.0534348798063256,-0.01846517761840134,0.17509796471705477,0.07998589355502167,-0.03192134133797635,-0.016240749204563688,0.008954911446404359,0.018853936129381244,-0.0009144863504992412,-0.0904629294971145,0.04034621342566347,-0.03274674531969014,0.018668310287928612,0.04208433979581252,0.06630423036823473,-0.03901190653100905,-0.11929050887028535,0.03138693993379122,-0.012075133230739533,-0.021000250138048435,0.0076211994544590714,0.06095691580644142,0.06743881926697576,0.042057844726983436,0.05693330644814954,-0.011718623177849075,0.023907098126607206,0.02436742965004727,-0.012792969750138281,0.004018956151104164,0.013292918370498029
BlackRock,2,0.12466063831442352,0.02023305536084547,0.10307111847655169,-0.14418122789480847,-0.15218914844421053,0.16403304248344558,-0.006654653075177154,-0.042313664354162527,-0.1329136043779564,-0.1025965457352279,-0.04537922375413814,0.13278516527141995,0.03899391279621994,-0.021012726189755276,0.061524371046114315,0.16967912740380078,0.07389877844680631,0.04270626531511425,0.04319724511366403,-0.06409856473031687,-0.0960487472823652,0.02284637252564891,0.03175811055772237,0.15850300249568006,-0.00788014849459731,-0.07489726947731233,-0.014944763073046905,-0.07932073162759334,-0.05676816264882932,-0.06416831729560772,0.033285818749145844,0.008004787842591428,0.03429364488689323,0.009394007582298067,-0.03320278589004017,0.08602535319761058,0.014891816117006438,-0.03328124748367786,-0.0027904740745886953,-0.0958877420553263,-0.04631884529563049,-0.023200437879110906,-0.0013534952190875406,-0.0019304965380426355,-0.030573226098134343,0.008087070302861302,0.006807700082800815,0.04931539181017755,-0.04596491335058931,0.03986806690843466,0.0008924780082821983,-0.019735931092600783,-0.0015711562053271789,0.023936761570794534,0.011451578192031166,-0.1089433780934804,0.03254880470159841,0.0610691575964176,-0.0357288240687096,-0.031147209559376908,-0.07763941615051617,-0.01860379486636102,-0.09411547791162485,-0.02896612284370843,-0.003968346139195681,0.01595280341527578,-0.023894588457419784,0.02182945467959464,0.0017868699319574834,0.017972756969343646,-0.046112942983109736,-0.06536940362877185,-0.01865766086045451,0.0367801865721153,0.09465986324034302,-0.026674927755699643,-0.0011305396439425111,0.011966203873273577,-0.1184748237272282,0.021037990899662882
Boeing Company,1,-0.3215260544520159,-0.06286245388252107,0.05893957011340765,0.1236192962442349,-0.039290770112292456,-0.16282823515413358,-0.2156852284650203,-0.08959000084204814,0.00184496949425769,-0.09019785259787291,0.041043611159634015,-0.023645627242816922,-0.20215485184583165,0.0748108984475132,-0.06797569101254416,0.008789624513383413,-0.037449037159940024,0.004507503426637513,-0.0016015279049190086,0.05502846409141559,0.0513057880552223,0.14969833288811413,0.09084303263984406,-0.07797994147865359,0.17296030052119582,-0.018858926889850365,-0.08211549148785795,0.0879105946449496,0.030625276928929798,-0.07038625581729835,0.008815076377048153,-0.14463545131727948,0.011489448295127777,0.15867553756150748,0.13267086215106322,-0.10362575349395313,-0.018776647263715668,-0.049375146884403066,0.13288323221058015,-0.06951782770157029,0.05851201415403,0.014437285194921358,-0.07606659762546683,-0.014497711672066737,-0.07689711309108647,0.054967142636346514,-0.07891806845947527,-0.016822710427752942,-0.12198323833897638,-0.016854005025464275,-0.04709685675293965,-0.03825212882603848,-0.0014295828024064802,0.021265298895731092,0.08109555051324585,-0.0030828689942839628,0.05688103763651834,-0.024332992906238943,-0.04287035642236435,0.028666795140454938,0.007672384006096653,0.015377954591669634,-0.034909262066001236,-0.02728196764525579,-0.020192029432074668,0.02484211798452782,-0.006463111254165872,0.07532603582031898,0.04216093098222488,-0.045382135886881045,0.04746480966975486,0.0011193889656701563,0.07888194099219145,-0.08127664790149207,0.07820538168181732,0.022167572455872257,-0.01689253400247605,-0.008044096084523595,0.041314745537015266,0.02235510708589574
Booking Holdings Inc,1,-0.18006752325759284,-0.10932254979435185,-0.13841214420942113,0.1542258778094121,-0.14655453946360514,-0.08462292621555746,-0.03798580756718453,0.021043938116980517,0.2984350714254293,0.015096850694696528,0.17792865848141254,-0.1295895641338783,-0.07004447601989368,-0.15290049870171063,0.15580189949476914,0.011641880707818908,-0.051850843211683935,-0.02626578173491138,0.179998467555857,0.1041420868649599,-0.09571570144034283,0.02231523300954527,0.02330068540868372,-0.022786211577598664,-0.051639363890836794,-0.039404980166224235,-0.14156344446103392,0.05324302937685561,-0.0677258233469503,-0.09244168041419909,-0.00010818017584076149,0.03577887534404675,-0.1136997797005709,0.009285794810257915,0.12399457100594326,0.042149691237692855,0.04455979559896858,0.05017862555497581,0.08662140526303784,0.04004942792166011,0.04600345232063182,0.07759328381768575,0.04417734020495796,-0.055574719725732226,0.012595822169587273,0.02885558187820326,0.0820515911429573,-0.08294535440778196,-0.061975919504742225,-0.09073481062868681,-0.07571865473522409,0.05060673117246621,-0.06446901462974175,0.04925709934616998,-0.051781990060185565,-0.13496435534372075,-0.08650935443925803,0.0549594556440007,0.059045358735168856,-0.0076648178787055345,-0.003863618232064476,0.024235860891846633,0.007842246473287582,0.05503976502549977,0.06336258834861042,0.061527891071094354,0.04929710595652328,0.04013286033874334,-0.09858834276013326,-0.0334828044856665,0.030831691540013542,-0.032714634769114355,-0.1071540881786103,0.04813384185426005,-0.03718609992878118,0.07357446589789329,-0.026889553679615194,0.023998441385204905,-0.032760660034198016,-0.036774493341852996
BorgWarner,1,-0.29141213316072423,-0.2873955848034683,-0.1330800956338347,-0.029965908270687354,0.03172302941694795,-0.08674532115653412,0.06588091485105302,0.08987097549659075,-0.020162879684661548,-0.07730657111992495,0.07339667825039528,-0.026781854205411595,0.005006375437505494,0.08718302277002674,-0.12849136959136612,0.077547058710241,-0.027249761535109253,0.06003746766187697,-0.05940289792229453,0.02268460445683802,-0.12022763785953577,-0.15252593136834094,-0.096553442283757,0.06120440676343341,-0.009115650144781658,0.02859438658761596,-0.09610195606049032,0.08349815697126296,0.007698498667363237,-0.11358184547223805,-0.06991482529402639,0.06029630433403858,0.13708786287645242,-0.055951882613561474,-0.129987383965789,-0.013883909664203335,-0.10112899883961156,0.01790022809249035,0.04951342229077041,0.04084462284495382,-0.037752484083829266,-0.09314714362745881,-0.035979228181992416,-0.005526804549865307,0.06423420205974299,0.0574947044250432,-0.004540147778278641,-0.05848185442416969,-0.10238351139467912,0.04043790889777382,-0.0012328237541162311,-0.021528377088382462,0.032497967099672634,0.12646049275145171,-0.11558277981095058,-0.06569630144371609,0.038361792262218856,-0.061477583118800284,-0.09501061092661608,0.025416568439400038,0.0952447691654375,-0.06204352365795503,-0.04175648144331432,0.085402991568301,0.006664480807372421,-0.055162446581009134,0.04091785817638025,-0.11465315489961765,0.07116346360674129,0.09132576045949498,0.07587158656253103,0.11627525562953649,-0.030494908053378515,-0.004421524600558392,-0.0070733188996641135,0.10192144048766806,0.04771458822504925,0.06227772469458692,0.026193306398404104,-0.047396173351784296
Boston Properties,1,-0.31704476179845675,0.29396603767381785,0.3454501095474652,0.10569156604750543,-0.013026788961890554,-0.09957467518607205,0.01365980171586221,-0.022407906728448584,0.12623158123992417,0.0960191105364342,0.10264598321234794,-0.030143823169497402,0.12275699487407735,-0.014666037646070797,0.05742220746205373,-0.05263648132204742,-0.16940977769072174,-0.013888915898142633,-0.02998706802748654,-0.028882230841531287,0.08293370858465855,0.02076650548141085,-0.03845237679025455,-0.0041083575342265545,0.10457620789988928,-0.13283278818208247,0.007420741112732502,-0.022675685354716764,0.052079314547225954,0.002918162963718097,-0.02086771289470239,0.0186469096054236,-0.019885035045301855,0.01116419777338868,0.013647889842151855,0.00530081574233576,0.008745042153180501,0.003463031371346189,-0.07967762670562935,-0.027545174237019687,-0.032897594030535944,0.019533593995265493,0.03225034785469222,0.03497209541941733,0.010273443653637936,-0.022544372208667965,0.04057688558253431,-0.021083793617661876,0.023701902575332487,-0.014763906846575798,-0.028914347335689688,0.012333040423577414,0.021432881384012902,0.005053226221725119,0.1262494374527361,-0.011300481201004327,0.012426282929626628,-0.0529092043331371,-0.03273481831848549,-0.04902744980066029,0.014269900036092251,-0.0091164191177379,-0.003873187003028711,0.024946881740617984,0.005045589783653951,-0.0021258091911716404,-0.04689277049402442,-0.08131873179679347,0.011744485429221694,-0.019327136551535777,-0.01344955678202764,0.026286499378729594,0.0069942186237207755,0.10073043177073873,-0.012629598440836588,0.02442788540402387,0.05404413882861476,0.004083850781694083,-0.012422608342992145,0.020324533311916877
Boston Scientific,2,0.0172046851931032,0.0015822014375103572,0.144548313592148,0.03286683396083273,-0.13372068638359214,0.17228343980423078,-0.12616695876235262,0.2105246261610133,-0.036652100413711954,-0.0496169198344527,0.022253521192045947,-0.10700837774067698,-0.07998690101382064,-0.015608555433355228,0.07699496432962712,-0.11613410956172664,-0.014169567557251626,-0.08361357043282991,0.04289201130564142,0.010608403401990624,0.00938080983304804,0.08424796616266535,-0.11884074509898339,-0.13980038221901728,0.02938848942789588,0.07456018261071415,-0.13459512574871466,-0.04961942384256501,-0.09146059188228668,-0.05806881528585273,0.11740141891527048,-0.029065168937824012,-0.014757826881784489,-0.02970796635300238,0.02657291228519458,0.13388613323170187,-0.0846571020991508,-0.05600975521271244,-0.11119800841946204,0.0305890113863751,0.0741930194051403,0.061155106729959184,-0.062127949407905225,-0.0926279080929038,0.1264407145432274,0.013729422392627744,-0.0907000518504459,-0.01415238233097386,0.05299479301469158,-0.012223330961999233,0.06841080827685157,0.022306493137040022,0.09940444988395229,-0.04673042012730057,-0.011145300881350557,-0.03122758198267864,-0.024501453263309644,-0.0802645760686885,0.09214318804402481,0.09658169428380775,0.06032312045215139,-0.01883673336606399,0.04564459246265644,0.023466256046319873,0.050172923866792396,-0.04744018344794235,-0.07304884962703159,-0.05404871938527897,-0.05481899944722621,-0.04205766022186529,0.0363637398589307,0.012142469434162063,0.09591405440613433,-0.05837029015094148,0.07242507484981978,0.023909304215937874,0.018092862172435702,-0.05787134520757933,-0.027156365585883673,-0.031422677932198
Bristol-Myers Squibb,0,0.2232127000001297,0.09454209497726311,-0.09636347802788885,0.0652488062217681,0.20743304326458728,0.10644756007393452,0.11060891692668061,0.24978726517121522,-0.0066596547948194395,0.01704346914748591,0.27422581725216516,0.048533650809097294,-0.12591930445424782,0.11221500931515148,-0.014544567755278159,-0.05009712276732262,-0.07093990058890674,0.02329686554761168,0.0339534173492463,0.0381026102216677,-0.0863375986727698,0.07263816372362211,-0.08346097547877761,0.012656236053687476,0.2353452946842526,-0.21949155189697486,0.09500788045165637,-0.04810654978453301,-0.05709205132668199,0.11063261911520943,-0.04915188056925586,0.011113181854706944,0.14576493561767942,0.04619816765694432,7.513908026102188e-05,-0.11678376308422324,0.1659942357466527,0.04294331123742567,0.029498295439889126,0.06848523079727872,0.01397595048786527,0.09805268495246866,0.0007002861079726185,0.03353510061810672,0.05333682486156409,0.0036682865827437424,0.038945105080410145,0.0777741700223834,-0.041447612968584104,-0.05039551616334905,0.03300402021152863,0.015704077168529992,0.007822664017237897,-0.004635795182314772,0.05280048131549568,-0.03862511054757454,0.006643855769510713,0.04651266835766384,0.0679828223048277,0.023327987878780373,-0.0072888682094099716,-0.01902761792655137,-0.00410503967311001,-0.10533234359710562,-0.04931249721524451,0.10701636453857974,-0.010646087716413115,0.057708566593637003,0.024939348853238917,0.008249567081300263,-0.10208677811242198,0.011747947374384737,0.030392414949544096,-0.03350132664083622,0.04334517059153606,0.043214298432026656,0.011148799635862619,0.027922190188991763,-0.0795580226401528,0.013102803799701312
Broadcom Inc.,3,0.039073354855733905,-0.4022357090214883,0.1472064855126864,-0.04805096261063272,-0.16917895997130186,0.0035613882614318622,0.32301763738498723,-0.07659939937818952,-0.0010617036870422215,0.16389715677738628,-0.03887816092396867,-0.045833307225759054,-0.08992092891128989,0.07323060168655503,0.015111404963175536,0.06799117894000004,0.012293628749605798,-0.03235986286980677,0.05792300073156723,0.021242406842217548,0.09286844133018289,0.06799006101588109,-0.03515809368463921,-0.047407449263292746,-0.021642283737374462,-0.04718122272149627,-0.024738201072237308,-0.015425669636668585,-0.008483432574334258,0.06571592643818604,-0.0288935769373724,0.0210051482985929,0.05433249199881679,0.05554245928212425,0.035747027293770085,-0.006367258561060955,-0.03868975396524204,0.026779401594233296,-0.04539389305428984,-0.027811271132932178,0.004629096335882553,-0.04493874457484803,0.010803139546489815,-0.006921336137142121,-0.06657921673312651,0.023363662849490405,0.04820490358944484,0.08107389469097609,-0.032180348360852075,0.03541001652956316,-0.009168114973384588,-0.021198343453668323,-0.02938252661816957,-0.010111290439087385,-0.04799890590299964,0.06023692022468715,-0.05813787511047237,-0.00045996113303551164,0.020799582423443565,0.03963055721724218,0.028970365070321403,0.02582129620906268,0.03272996354762276,0.0472713071256823,0.05386314258160829,0.0062711454357073145,0.08032163117160875,-0.029417946191107457,-0.023642323339045868,-0.009199132631840566,-0.017690681422908243,0.03855677650085782,0.0495322514587044,0.013068945648063173,0.07141424616494549,-0.01788928894394996,-0.02225445560226421,0.00042130745388829164,0.01992252830922373,0.0039876971567503385
